bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.08440092264662613,6.0,9.0,0.6099546970872622,6.0,2400.0,6.0,817.149541
