bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.7100674591597957,9.0,9.0,0.31755156491098313,6.0,1800.0,3.0,1718.600142
