bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.24812169306313459,3.0,3.0,0.2494555160714376,3.0,1800.0,6.0,71.628535
