bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.07385970916503848,6.0,6.0,0.5476825776302298,6.0,300.0,6.0,59.571378
