bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.06860001481252165,3.0,3.0,0.6886238842312631,9.0,3900.0,0.0,3040.518214
