bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.08232310340677318,9.0,6.0,0.10704635854751027,6.0,3300.0,9.0,4682.361906
