bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.4291797396965402,6.0,6.0,0.06532583982956709,3.0,2400.0,0.0,1501.631409
