alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.2746709878043356,0.3701911738338515,0,0,0.2544418187846832,9.0,200.0,0.9721738896985679,27.432971
