alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.4638292167366211,0.92553275447739,0,0,0.40216642473853736,6.0,4000.0,0.20544015676402394,36.451553
