bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.9679011431396064,6.0,3.0,0.9899689038925403,9.0,1200.0,6.0,175.644566
