bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.18533540076283173,3.0,6.0,0.4930032372597179,9.0,2100.0,0.0,2340.911276
