bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.2686815899846884,3.0,6.0,0.7425671524578062,6.0,2400.0,6.0,3364.272129
