bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.23758048156956835,9.0,3.0,0.8942671063092169,9.0,3900.0,0.0,135.013082
