bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.8806100446176474,6.0,9.0,0.7657354882898996,3.0,1200.0,9.0,288.792165
