bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.581947475199086,6.0,9.0,0.8733286723163083,9.0,2400.0,3.0,274.347417
