bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.3402332113418936,6.0,3.0,0.9956409562977795,9.0,900.0,0.0,141.663675
