bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.023152297248717257,3.0,9.0,0.6334505505920458,6.0,900.0,9.0,233.776357
