bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.6364686508872698,6.0,3.0,0.9488769246772455,9.0,2700.0,3.0,335.743804
