bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.9642418960190785,6.0,6.0,0.21208293015211102,9.0,3300.0,0.0,763.994772
