bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.12928475942463197,6.0,3.0,0.5860458610865862,6.0,2700.0,0.0,1331.180952
