bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.09296930026368688,3.0,6.0,0.24351247860348338,9.0,1800.0,9.0,600.219558
