bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.4734919391873228,3.0,6.0,0.36149763514259187,3.0,3300.0,9.0,133.505990
