bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.4472731763673353,3.0,6.0,0.7147223713586939,3.0,900.0,3.0,149.913632
