bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.27680054088030526,3.0,6.0,0.22424970961641186,9.0,2700.0,0.0,681.749254
