bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.230083334799271,9.0,6.0,0.10839003253720692,6.0,3600.0,0.0,1796.329105
