alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
3.108181687782171,0.5908966111218862,0.6798858464886985,0,79.25527073051691,0.3198898800261121,3.0,1800.0,0.7326906463585016,76.686476
