alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.5227512015891255,0.2973032368605353,0,0,0.33858571009290783,6.0,1600.0,0.5128939963245369,47.947640
