bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.8463018137957322,9.0,9.0,0.7625363216732073,6.0,3000.0,6.0,197.328185
