bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.511529112371167,3.0,9.0,0.3215468200367076,6.0,3600.0,3.0,3244.720325
