bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.36887973984883027,3.0,6.0,0.5210273706871503,3.0,2700.0,3.0,180.329167
