bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.059566612252087814,3.0,9.0,0.5977754484235775,9.0,2400.0,9.0,549.044118
