alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
3.5054654500663176,0.3396772806949999,0.7713496341192648,0,0,0.11087710258353298,6.0,2200.0,0.6837786433085123,162.260157
