alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.4677009183119381,0.57630398207997,0,0,0.4108028581147742,3.0,3000.0,0.3975560813517863,40.386602
