bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.24703137319511115,6.0,3.0,0.09167750084274741,6.0,600.0,0.0,731.376817
