alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.2960594841533564,0.7371155804057619,0,0,0.08374585666984799,9.0,1400.0,0.4396885077489695,13.792402
