bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.8400988057486415,9.0,9.0,0.9896102570582606,6.0,1500.0,3.0,127.047941
