bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.6978192438307389,6.0,6.0,0.49035349260773076,3.0,2700.0,9.0,274.312413
