bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.8153485862714389,0.0,6.0,0.0036225601599473023,9.0,3600.0,3.0,218.598514
