bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.12796983352019586,3.0,3.0,0.8382898215071182,3.0,3900.0,6.0,124.290379
