bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.441460313357419,6.0,3.0,0.2408575861574865,6.0,3600.0,9.0,471.215117
