bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.3187291298831665,6.0,9.0,0.006346354704724874,6.0,1200.0,6.0,126.409574
