bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.9368056357292895,3.0,6.0,0.14032445798843135,9.0,900.0,9.0,1104.704074
