bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.71192977710112,9.0,6.0,0.48402611341542706,9.0,3600.0,0.0,2612.956602
