alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.5197232552925688,0.3633822056399864,0,0,0.8181052816212272,3.0,2800.0,0.3597781414533253,57.683563
