alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.4724851984833677,0.9804314490194702,0,0,0.0047129434478285215,3.0,3800.0,0.897314774237681,24.257609
