alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
8.407488878063774,0.2381210135255336,0.4740511947673578,0,0,0.999267609628785,3.0,2600.0,0.4898680610116838,27.238549
