alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.4976052672263413,0.5024335646610743,0,80.52358165782782,0.4162998895153799,9.0,1200.0,0.9198275355496243,26.902929
