alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.2767815720841054,0.39773739079232656,0,0,0.7341899118245856,3.0,2200.0,0.5796678789133645,68.399833
