bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.3458457470877209,0.0,9.0,0.4352099865811372,6.0,3000.0,0.0,153.104135
