bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.9951720062828554,9.0,3.0,0.026248683647561326,6.0,600.0,0.0,632.096628
