bagging_temperature,l2_leaf_reg,leaf_estimation_iterations,learning_rate,max_depth,n_estimators,random_strength,execution_time
0.3159788184625201,3.0,9.0,0.6636785037982944,3.0,2400.0,3.0,62.391809
