alpha,colsample_bylevel,colsample_bytree,gamma,lambda,learning_rate,max_depth,n_estimators,subsample,execution_time
0,0.5165719888775879,0.819031733997633,0,86.22443010343144,0.07987367480256047,3.0,600.0,0.9823005345894578,263.749460
